anon_institution_code,institution_id,mapping_status,evidence_reference,mapping_version
P4648,inst_2258,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4649,inst_2259,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P464:,inst_2260,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P464;,inst_2261,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P464<,inst_2262,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4653,inst_2263,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4684,inst_2264,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4685,inst_2265,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4686,inst_2266,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4687,inst_2267,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4688,inst_2268,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4689,inst_2269,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P468:,inst_2270,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P468;,inst_2271,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P468<,inst_2272,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4693,inst_2273,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4694,inst_2274,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4695,inst_2275,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4696,inst_2276,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4734,inst_2277,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4744,inst_2278,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4745,inst_2279,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4746,inst_2280,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4747,inst_2281,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4748,inst_2282,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4749,inst_2283,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P474:,inst_2284,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P474;,inst_2285,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4784,inst_2286,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4785,inst_2287,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4786,inst_2288,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4787,inst_2289,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4788,inst_2290,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4789,inst_2291,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P478:,inst_2292,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P478;,inst_2293,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4794,inst_2294,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4795,inst_2295,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4796,inst_2296,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4834,inst_2297,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4844,inst_2298,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4845,inst_2299,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4846,inst_2300,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4847,inst_2301,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4848,inst_2302,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4849,inst_2303,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4884,inst_2304,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4885,inst_2305,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4886,inst_2306,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4887,inst_2307,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4888,inst_2308,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4889,inst_2309,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P488:,inst_2310,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P488;,inst_2311,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P488<,inst_2312,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4893,inst_2313,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4894,inst_2314,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4895,inst_2315,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4896,inst_2316,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4897,inst_2317,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4898,inst_2318,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4934,inst_2319,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4944,inst_2320,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4945,inst_2321,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4946,inst_2322,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4947,inst_2323,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4948,inst_2324,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4949,inst_2325,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P494:,inst_2326,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P494;,inst_2327,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4984,inst_2328,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4985,inst_2329,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4986,inst_2330,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4987,inst_2331,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4988,inst_2332,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4989,inst_2333,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P498:,inst_2334,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P498;,inst_2335,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P498<,inst_2336,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4993,inst_2337,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4994,inst_2338,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4995,inst_2339,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4996,inst_2340,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4997,inst_2341,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4998,inst_2342,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4999,inst_2343,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4:34,inst_2344,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4:44,inst_2345,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
P4:45,inst_2346,verified_by_on_hand_agreement,"scripts/verify_institution_mapping.py 2026-08-14 — DB on_hand 대조 재고 일치 99.52% (한 칸 민 대조군 16.24%, 83.28%p 우위)",sorted-zip-verified-v1
